id,predicted_price
6072400280,626732.8362770857
5317100570,1199755.0596553064
9528102993,499538.6461929205
2919201095,487599.3328776225
6181400920,250750.30485844566
185000161,246118.8418683055
8691400010,733617.8949776388
3345700165,545957.637889006
6151800486,238937.64036279172
4340000080,1231046.9344548716
4136960010,537633.3544526309
3634100030,325955.80554130743
1624059224,1047357.5446612912
2788400090,254781.075137035
9828200762,450375.1858862719
7524400250,552529.8003485306
3528000290,750999.2780170863
5700003630,2011606.641765722
2720069019,283964.4495165637
7227501170,243690.82856789028
2397101270,608695.6466518424
6792100090,744869.3460329019
2770602265,533007.1396359754
3971700937,278752.2493241168
422049203,225313.1921153081
3076500830,245764.82980682186
1423400260,283162.4922527404
9161100795,441534.2853782887
3126049052,483574.330271733
5100401468,410713.99741307355
514500235,474470.32085216604
1423200170,193816.7730406842
1402100070,401202.87763724435
624110020,720615.8631500745
2407000145,205081.49352601694
1890000225,840067.2153136998
1320069271,325487.18814320595
5490700085,363211.12261002406
263000155,465023.49560859764
3726800201,408355.7947721338
5153200358,297345.9629952764
2725079018,710999.8377814525
7165700200,262420.66184728756
9429000170,568247.3245565246
8718500075,376067.29114265717
1760650950,301893.9575024451
1068000559,1212873.7058461797
4113800500,633550.8223576021
4077800507,513115.57660260174
2725069150,720420.3757364418
4008400035,687325.1801118864
7016310270,406151.3326682371
1432701230,219462.60337405337
3278606050,344731.90005685395
2473350710,381200.49045909726
2185000685,155989.3167083674
7792000025,367526.89780149754
6868200029,479549.37165919086
624069003,756150.8272387452
7431500280,858548.8679423943
3296000040,553576.240702115
1118001215,1592446.5637877658
6453900040,708417.6244340517
333100209,747816.9782187853
34001765,598249.2252202721
8946700100,380247.96268763766
5561401210,578604.8782307641
6671900095,364980.66911182314
3275850020,704350.095994717
3876300600,405075.0138815018
1450900020,269590.6985189325
8562780280,318085.18883812556
7663700973,321306.332092622
2126049032,378129.5974424411
1823059159,177925.61660442423
3438503426,274185.77654126886
9297301495,524750.8100876563
7140700850,382907.1958953714
7942601805,705938.1084442578
2555900030,358245.62826008804
2887970040,267405.0409453995
7419700010,645937.1877802627
2239000011,370501.84942107653
9283800050,356994.4400671456
9407001340,262628.32693178195
217500140,515022.6861726001
7212660520,253544.72551944014
3298201170,351780.3158307799
3057000400,272316.3087821004
6865200444,481517.69837402075
6071600340,511771.02050869254
6821600005,688313.8146201099
1235100371,739230.7659415839
7796450340,340900.90055330837
3603000410,170881.01509175042
9297300255,529413.6087603178
9126100850,551413.5565695084
2770601462,486168.94401740114
2599001500,213742.86866076742
1102000095,721906.402674912
1853080640,951435.0496615504
9551201585,848632.8406134808
3438500796,319706.03353847936
7518504291,519796.6296382855
9269200340,420144.0094221651
715010130,1479160.0671081007
1982201485,638605.650610286
9526500080,404710.64651813987
9277200180,446896.395612125
6669150280,292327.05838089716
8917100153,593313.1168917143
3760500516,1057608.531910277
2725069050,917528.1129834151
3332000091,338254.23028128914
8562770080,596364.6394053429
8151601190,273576.86145993107
8563040160,591760.705540267
240000269,609515.6533544594
4307350200,314644.6115013666
1311910300,267392.26753987453
3574900030,512006.9817269521
7853230570,432476.3599073142
320069049,357038.6921459906
9839301060,650139.7471783559
7011201333,609518.0020111521
2781320100,282896.78090854094
3421069120,422056.4906474309
7852030320,476270.37328165025
5316101075,2205134.3013648316
5309100750,545123.3339699499
629000730,742183.3226432812
511700170,298275.27595855086
1562100030,546511.2040684543
2489200230,569464.3429556089
524069116,503998.15306051314
5315100737,1051765.818400446
1868900675,817904.5360705017
1608000120,340680.73357512086
705700240,349596.69086887623
7575600610,262015.95828506848
1778500015,738899.7354528508
5423500240,197524.65695757576
6713700025,345555.1851700414
2734100734,302346.81047899445
301402280,203261.88526002146
2113700205,296874.54985169263
4114601570,3155720.5623385697
3332000615,346302.8842870432
3630050180,345073.17514624645
6852700520,517001.97256262845
6870310010,657501.8880563678
6163900981,308439.36073625885
393000142,393674.5957413501
1771100130,328894.8009697113
1442860160,398410.1117371682
9191200435,559341.0198472061
6788200800,944373.0646034537
1115300070,665566.7239837185
3176600105,725585.4387417047
2770604665,602060.323782684
5469500580,399916.65399791166
5680000545,487926.44203737145
3424089119,552082.8210105582
1328300180,326059.07647680293
1773100922,343533.5333594069
4123830480,327902.9617717394
9808610190,1024050.5932882898
4250200140,274865.68820805766
4217402115,3868730.0417993534
3831250350,361056.50748994603
2397101055,806684.2692235842
6817850110,833157.5709835744
7526800200,612585.0660333135
7853370100,625783.0816898498
2523089025,986385.6067728107
9476200680,253417.9683785581
5714200140,395302.0164660374
3575304895,538404.6985435192
263000018,407292.14164680196
8080400177,514390.64090593206
6450304130,322319.0246374862
514500090,589834.8149124341
9477000300,439710.2476353021
853600310,1360373.3532955986
1951600240,198164.12673772828
1099900120,328227.6271311283
5323100120,553064.5166658832
1223089016,462108.43981488416
522059172,249285.30990589826
1930300190,727939.0501675789
9542840410,305892.75612420496
8665050530,501876.891202197
5592900205,356945.34989443485
5450300010,635608.6280609076
2459960030,341581.009845372
3331500455,554988.3577651308
3432500705,409936.1872325543
3702900165,311754.1058909319
5249803550,543841.4989151978
626049058,441499.7278731307
1788900380,184584.8936380763
8075400360,221785.7253945828
9113200250,734286.790467285
2738640040,663527.5987477961
7821200307,500413.6376494134
3530440140,234212.04071622423
3582700130,459509.77811142436
9276200569,756726.9652047524
7197800020,586714.1614617978
686200490,531177.6746785295
3501600100,390995.8554441387
6383000690,605002.402284069
7604400150,367029.89721539477
5249801411,716875.558568846
2607720420,441294.40744444885
9561100010,402737.49141971394
1796370590,251689.8948634921
4077800593,388642.9911106344
854000165,246980.35415198826
5536100010,770553.1690792395
4188000670,832537.8949465717
31000165,1352145.3563125944
662350050,917925.6478096638
4137000280,263370.00769135647
6169901130,1040878.4535273776
1953400510,244468.9338213172
7518506716,1007126.7310933454
1552520010,372697.38019242405
7955080270,313406.812526422
9212900100,530598.6793661021
3438500798,318326.33690165344
7899800890,229781.4796035731
4319200605,482553.4209602214
1329300480,377713.94016666233
8935100100,816516.3551436256
5016001260,414602.80673777213
4337600280,287553.72395306005
1446401220,192100.37650595114
7135521530,625958.212246343
6888900115,227644.54778235848
2413301070,292037.4444902187
345700040,280866.5011124045
5566100145,462228.84241755673
7634800070,401782.96554295905
9346910500,637296.4103904638
3529300060,312742.41803184105
8128600060,1073685.631746257
8572900275,203735.5563521313
4139420590,1348257.4270093967
9274200322,592460.4695459049
1472700200,574871.7518181398
8820903380,583851.6039460584
8563010130,887514.3257619984
8965450110,864280.3234754179
9274204230,521219.4188621758
8165501700,333138.0650453675
2193340260,531828.3336286241
1860600290,905684.3975460421
1222000055,217819.62577434717
2492200280,465588.4321602352
2488200455,365649.04939547513
809001520,1230018.1228459694
1796361140,240174.86193639273
6398000011,690215.9162776723
6813600365,554598.7430694656
7504100920,794004.7431892153
8835770330,668257.8231614534
524059322,887883.2492809345
4307330280,382858.7466567274
1245002952,1045223.4269827537
2021069059,264855.4321133534
5700000595,651935.0082787138
3629970930,724880.1662648687
3336002215,263364.54896727606
5100401060,628431.471982737
3278600750,260190.28544196146
1126069045,1125244.5826657736
7568700175,319082.73905349197
452001475,503377.13017999363
9283800230,556060.7754010153
1737300130,530250.9884632247
6189600040,500772.8653193777
3679400025,460563.1380234804
1096100010,319871.3523313028
9513900050,244539.42650842495
5452800645,776763.8807898312
273800100,235073.0294513044
7228500037,471564.2696167484
808300090,471116.4504753794
2493200215,565325.1616272773
5035300255,710579.2397014046
3380900160,370976.16002079786
3630000130,414524.81358045066
7300400670,288477.1455531223
6798100070,353989.89919606154
8078400010,558874.3540203425
5566100060,502074.8076523894
2768200212,521709.8003614262
4035900060,556293.0195874015
9460000110,336860.6889510049
7199320190,555545.4792970624
2225039081,483638.6686117134
9512200050,579230.4884002053
2634500085,315925.56564129976
3654800200,281611.65504108515
2724079090,1183545.849607025
2597520720,779987.5122558106
3034200426,378559.98965731985
984000130,291048.84617858165
7852020670,434196.79637064197
7923500060,706442.5115953452
2310030510,290817.672714539
2205500540,498053.7849376709
2493200015,438192.9551255135
7853361420,592704.9293607069
5652600605,534003.4242772136
5285200020,290147.58619444823
9406530150,361518.8496226279
5706300020,482599.32764835353
3278602490,398018.4499800108
7197000100,529652.748523267
4447300008,562873.6398230528
7899800045,228945.8460788834
9250900095,329703.23312845017
9268851740,623518.0087516867
8682261440,508013.30386688537
7284900385,848869.5399631611
8079040300,426680.18110787397
2225300585,409388.7387873858
3223039013,445398.51684886863
2013801350,266218.27717026044
4055701110,768130.5415195212
3578401770,439272.18189579196
4046500720,539712.137946035
6145601745,359242.13778686966
5207200195,694632.2086951254
1972201856,550291.7175229321
7212680080,260824.5645803509
7277100510,631790.5073703728
522079022,564991.6840293135
5605000440,880378.120833261
6632300230,367607.6915843581
8815400165,639676.8565048786
6708200320,492782.7199661034
2426059076,590472.7775893973
3260200200,596008.4606434406
2770601741,467039.74899882777
4338800500,243510.522503569
9201000320,728348.292932992
7655900038,328009.1050135151
3625059140,589627.9839866578
4222310010,195852.67797234235
2114700115,311311.03318522236
3291800710,332357.0114622712
9406590010,386954.85319336056
3025059124,2642997.43057639
7972601250,393531.86535816785
930000470,931447.6947641507
6690500060,487241.9267901067
16000015,194057.859073365
5693501102,566827.7466296935
8079040490,452084.26212487847
7225000155,332089.67160251754
8819900170,779041.4095844427
7972601270,333462.29810239933
1224069074,830830.2133072165
5126900321,351260.65434170904
3438501860,278532.6573999024
2822069080,439557.97591920145
1656600310,557095.9670048525
3856900507,1312654.273969948
1626069139,471020.4363035665
2524049257,1369906.4040318755
3904960150,546015.467328624
7214820610,456343.09939964453
7977201845,597906.8723505975
2428100080,844027.4042674529
2202500135,420478.95013630163
1523550220,666819.7027571247
2313900610,447214.59262104344
4123840050,379788.8235266771
2125059124,1137069.4782126774
1225039067,457540.46906111046
6431500283,481918.95496638486
2473380010,304307.35691890336
5694501195,392073.9287383924
2881700046,355677.4691772885
6837820330,323767.74410047365
2337300370,201989.0120422489
3876540630,229091.53842239312
626059317,347879.62202606275
3374500520,360676.8392497918
7228501903,397673.9732744568
4019300051,507732.07133572927
4232902615,654479.5900114772
3546000090,252372.56282673156
8127700215,728676.5729966239
3438501100,352450.349325285
1769600066,710768.529399733
8146100610,655269.6644391393
3052700695,571828.6526673337
7954310210,598727.1617539255
3761700053,1665684.1690655348
1320069179,335860.6146079838
1331900410,758175.1427205438
7303100210,344505.1446169579
2464400285,490035.131794443
6163901150,361576.4160849844
8955800045,318897.27433164325
2314300200,426298.3904892737
9528104360,401892.65633432084
4177100005,582084.0037858009
8856960260,318249.5299333224
1828001220,610222.149144278
3066400710,673392.35507979
624110610,827634.1543690327
4040800260,412204.24491772
5019500215,548378.7348776555
2481630180,1192750.2927324586
7203170190,698260.5246964573
510001280,926062.6468910947
9430110120,721247.9893953829
1565950030,334747.95937793265
9828202255,815065.5300391844
3878900270,402682.4463243478
8091600080,208406.75324942218
1112000035,306126.5901158613
2228900270,297888.34992720705
6648701740,290897.6655500118
1245003740,663520.5130652285
2174503441,571913.1392828156
7708250010,318367.39574382926
6072300110,572852.8457066852
2329800140,257461.6448560781
1494300040,527385.8152029015
3832050130,278455.03704674094
7203100730,903369.7683702402
7199330170,476369.0978590819
7785000220,700765.1530170979
1250201175,395948.43667558633
4054500180,1023008.4412007534
7905200061,438371.90047411283
3751604895,181926.76132456417
5220300140,279012.0556787342
3323059027,317522.76952878316
8651611980,863396.3463101165
8673400190,535798.0380554716
1668500100,859257.085573162
1023059365,554846.9660191503
3308030060,325650.957615031
4232400860,949318.3059930019
2144800615,240245.10923532056
1568100920,1575351.0345131182
9406510040,483705.20209586504
2923049421,328885.67455218016
1051000040,1694002.2055278092
2077700042,670858.3365947331
9423800030,265387.535028419
9818700455,658677.2774454298
7133300675,338850.9631373853
4113800550,630977.0500286827
5553300375,1574162.9380426526
2025701530,279628.3208088569
7942601155,454811.6619464956
7524300020,278509.3880439746
2520069100,314550.5628990421
5412300410,218358.4455235588
7504110760,741344.701616926
2594200350,411400.76519615395
2722059013,244545.45020612792
8078430480,547468.4947915723
1423069162,517371.73078140616
8856001090,155844.79021327288
7000100631,780955.2133892254
4222200280,229855.7286203524
7971300050,600175.5318811878
2009001600,236569.15735008937
6619910140,624974.4711059863
2877100985,530883.768723729
1196000007,338883.899840277
1330850130,746264.9538671247
6664900410,267630.90999247524
1231001110,321920.3938759807
9235900030,279799.5650085434
9407101840,310997.45979085134
9523103001,413413.4978069726
2149800278,382951.3563791765
7234601198,664471.9492418312
9476700035,409414.15420736425
9297301065,644036.883591684
518500700,744857.104866408
7843500090,326196.05551912345
6056110780,272140.2619867704
2345700260,343476.70331849606
3509600070,240890.84264476912
1431700280,345314.6869119789
1623049174,264158.24227402837
3024089049,362307.4637978693
7853340450,384951.43626042973
7732410360,775072.4186514884
1446800995,310297.3139291656
2946000285,242872.4478228893
425079100,453295.9184710776
3876313040,439750.86562267
1762600260,976174.177154129
1925069121,937229.7063213794
7443000480,901213.2294403417
7820000015,358238.5133841871
4027701253,508987.6134900368
2826049165,375130.4854326518
5426300060,866822.3366965051
1278000210,144118.48925980148
923000270,358201.6880318737
7657600005,255905.45237583775
3024079057,394691.61493546516
3276180020,293127.5103336202
7304300760,299196.9817145177
3908100020,543876.4489019644
8835400805,665113.3079072513
4051150070,192342.8965131427
3904930530,469781.9167405599
6163900971,362750.64656286873
7942600310,417468.62139687233
4365700330,251775.17554181523
423059207,291947.8237368971
3992700265,358006.7261833673
7177300090,482374.99246335524
2540820010,635416.1056750584
5700002510,978429.6992352174
5201000030,581012.7157735946
7631800015,1793531.3969823783
2922702965,673444.6118571653
1525059198,928382.3673357602
1245003160,745169.2221592161
3810000455,304195.8734756262
7855600080,644884.9352613311
5701500030,1135525.6555806955
7504020400,609848.8848171933
1402600570,304687.54055798205
7575610760,271584.54763250833
8731990370,361235.1295439669
5021900090,874102.6520135362
290000075,458624.1338198962
2841500010,435246.38497998053
3955900830,435163.12911835546
7852110140,558712.1526719364
1311400350,247201.29769685122
7773800015,538970.6274465923
4123400320,509069.6462170749
2725069157,859773.198837724
666000143,854715.1544568413
5101408678,510160.24822676403
6371000026,384138.39600866253
2024059084,679322.8323840854
7283900036,331958.04952413
8881900230,756442.3004693586
3959400135,352750.2446348382
7696610270,229915.24123580565
1689400150,795395.1243897596
5103900015,406391.2827460409
1441000350,451026.72398455767
5101408735,335195.15714133985
3126059027,1988282.6430875
2320069014,489861.2961349736
9541600015,619506.5692681115
8682320420,733812.7483811432
1562200090,620884.3992367802
3395070980,525254.0556899257
7349600230,254466.25057021226
522049122,284887.365556586
869700060,278626.3811614042
811000055,1270934.2785110686
1221059176,421481.4480801775
1523059103,464069.2691838007
2025760210,751822.9133213845
9218400088,321861.7665142483
8682292020,463327.67136795114
2623089135,458946.4121809514
3758900259,1263069.4458136072
524069049,608396.9837688792
3121500150,841213.4147162652
5581400080,800417.3552520719
8087800020,458338.13651630946
4070700290,724850.9678381372
3296000170,612461.5936945778
9238500040,535255.7074237632
2744600040,359538.1192238269
6813600380,623093.3032430952
6140100150,486231.9361633248
2201500555,475652.6296876175
2600110250,630889.7229452325
4337000275,153382.1478542652
1186000150,563057.6279744799
1972201963,519794.58001695375
1105000745,381429.49228216935
2887700560,591384.5787211147
4039700080,689689.0548366634
522049104,296641.57592964836
4202400078,247937.7261020254
7520000695,203353.500152066
7714000310,393916.8397492628
4319200060,624452.4526181458
8624700015,590675.9487177262
5104520610,305302.27316130116
2354300845,311626.2084386369
3824100291,470025.0486378756
6151800612,261772.1534307624
5454200080,963416.9737892161
6413600290,358407.2369355933
2131200065,313534.20870833105
1459920010,277056.332657181
50300090,394713.464116139
2326300090,619228.6528410696
7714000070,395002.68734025705
3630180500,1009103.8827957062
1727850340,1036282.7615117863
8691430330,995555.0917265965
2310030390,250705.6567254444
5561400610,495043.5655211334
7010701016,513429.25909006805
7883605915,242222.98489942672
1282300995,346917.4511250988
4040700310,478690.512787222
3353400435,239795.51102437096
2143701015,493372.7160676634
255450020,384485.1935212994
1020069017,336162.90610578604
4038200120,493422.3348487321
9284801100,259310.35169386593
1965200075,607967.9276574865
847100047,571914.4105636015
4038700720,524257.67444283684
6815100085,816288.4442403654
2508000020,313114.20370087604
255520180,637058.871711813
6822100750,580012.9434846591
869700050,316724.8559341759
1775801405,589525.411516784
6600400090,216745.4104279194
7202330270,443382.7589290055
1683400165,782050.0969329067
2625069070,1028260.522532706
7625702440,414307.395281283
3388000640,228280.65795586313
1899400365,279715.872045245
6899990200,813225.6135758131
5569700020,856038.1026719625
986000045,291867.8450111227
3293700221,303590.80382864934
3764800250,366420.7006290636
2291400566,371619.83857883164
4219401236,1380161.3867775416
4239400840,157601.44230486584
7211400990,202260.13065634624
7696500280,197367.0732036035
7215721070,511597.05094739737
3204850140,362172.2309026344
4322200220,627680.5348087647
2566300100,1138937.82137349
1944900090,436464.757423516
6648500390,288627.63039768016
7385300020,728680.3368265033
1704900135,350350.6245604466
2877100655,751298.5868979084
2726079098,550469.8358344499
7625703800,479930.2174826219
318300040,496080.92431968334
7922800190,512890.6142189961
2023049361,200629.02467179118
8946400210,475766.80984502204
6071600450,543552.7251921162
4343800100,393626.7732634054
1443300140,358785.92698554456
1024039001,813192.2140284958
2767704860,576817.2431634681
7234600851,640626.801574859
644200065,851677.2055355108
7784400035,670977.06696022
3826000560,214088.48748008927
9272202260,449585.66830047447
263000253,418446.59061773523
3621059043,588568.8019603534
240000130,494406.21835022647
1352300120,209887.3032517705
7849200861,286656.0711669089
2487700130,513735.552793446
1796100140,314140.30485223496
7234601221,536629.5553079572
8651710190,455932.4023042816
2916200091,592666.8984157898
1232000915,546881.2831316211
1545801970,275608.2883120703
3211200420,336423.66423112614
7686204675,195794.37706892117
3141600210,179099.207678048
3959401284,498197.18231282197
2113700825,257050.55040863293
3876000710,404757.98405242275
522069022,495137.00492044305
3214200070,353504.4317990703
1221039156,291486.7209571716
259600790,431221.14867866196
785000040,476551.02980316
8138870470,498190.1664197077
2596300035,300390.4516706604
540100057,1540479.2915871397
3073500045,479457.6880153984
5363200266,407839.4670979087
8682261650,529250.6481580898
3224510080,868550.0235553099
3211270160,432015.6662714872
9269200520,180076.19117955634
293810190,476845.41318259685
4197400043,325450.10268644756
3026079031,337649.4330418471
5332200405,1025666.6703671617
2473411210,308013.2037679209
9268200315,559014.0104192497
8123500050,624345.2451349325
3221069091,485237.23221268895
2485000165,624046.4625901853
4058800215,552793.0410285799
1926059039,855497.4607519219
2533300680,962405.2120690934
3343903640,312068.05595585675
5700003705,1303502.1142404613
2023049372,394743.76325880626
4058800830,569317.8097336683
3333002302,428021.29202656314
2944500340,282815.3917339847
1982200790,531763.8157719265
8929000270,487392.48006791854
8122101440,283999.1223538006
7525530470,778778.4332478987
9332800020,660847.4203957873
3878900525,242219.4775847649
5420300210,252100.9096113293
9232900165,337065.2462820748
6414100026,405998.3702784749
3013300660,752482.5705677324
7954300120,562567.2971422212
1081200360,328706.5887615121
2877102345,477203.58510392444
2202500255,489062.0883184876
7984400050,223206.6486707217
9558020380,451568.1705226766
7812801850,216038.8302264281
8944460020,370349.08199687395
2306400040,574026.8660237079
8649400410,342570.38857045677
7889602020,231314.32240987057
2041000025,509758.56796909607
871001484,609261.1706792761
2767602141,539554.589146156
3630180470,779319.7428821648
2769602140,460429.99546867755
2473250280,325057.49492250674
5422560660,519938.2845315379
3756600240,369155.3805282205
8651600160,817119.5786175835
7202300540,861912.426329153
8961950250,439403.4959330107
3303000130,434550.2794464694
798000062,274565.8651167114
1695900150,806151.0908267198
1604730150,540204.0454567712
4136930310,354378.2205724785
8835401250,1305633.3837052304
8665900328,401209.1010017481
9262800255,295954.6284891694
1853080570,857421.5426935034
5556300114,788883.4121176922
9517200290,442399.4573018292
4037200295,484885.97317208874
7417100123,388294.48947757675
2620069077,201531.47713708103
7922720040,625258.9263310115
558100090,570915.9729607292
257000037,278750.6257988138
3319500385,422964.57985558093
9297301520,327821.16753616225
3580900090,364353.9016596014
1321039076,175058.97564420282
7227801581,299105.03440364683
9407001620,308353.75137307
2130400150,327241.96915071976
2312400200,252559.44948106247
4046700210,367000.323469358
1193000480,915787.613236185
1492800296,565374.6494557001
3013300017,423243.58438373456
3630240140,599725.8481285071
1049010390,340615.99954076717
9320900420,151676.69369801093
4315700060,385033.60981342604
2591010290,294697.04734135565
323089085,661530.7276432283
6600400270,205374.89665902307
2919701105,488884.9550903167
7202360670,889036.1082406124
8927600100,818024.0232672865
3211700045,624686.262125303
4027701326,463996.65257781674
1601600195,271451.2483810972
7853280350,726100.6530504402
3629970130,717359.1446827258
7203120020,812487.1583602882
9542900190,372458.9933349453
8035350120,507935.2581296265
1238501184,1007884.5210733934
251200240,465952.8647542723
8945300200,192083.11293369456
2162000160,1130176.4991688987
5466310060,172751.05707297788
1239400064,878082.7943232671
5205000020,327948.6535271575
1720800305,620746.2268674695
7280300375,577975.7261004472
2095800400,465886.7942871671
7852010950,555624.0244495677
1428001160,545590.7205410484
9528104910,699329.1370417083
8644210470,851222.2427799355
7923300310,523020.38781821734
254000100,626450.9924353303
1931300688,489582.0888995257
7007700030,442835.7793791518
422049178,233276.44531761768
422069067,455918.0077172275
2923049393,377228.60258465516
930000305,461461.71196931216
2461900448,504714.06273059663
2610100020,288104.2541542675
2895550050,250888.2807324912
7701700040,290575.6016380096
2460900020,460799.1784539102
9827700105,570896.7247784609
1005000240,293487.7337724773
7200001254,510814.2534670443
866400040,529496.4092977082
305000170,650281.7648102161
2260800110,912058.3044765765
3442000127,707371.8958724661
5253300437,461239.5934993056
7576700150,977213.9893206562
5469501410,482367.2290673544
5104531120,689909.024403621
723049434,335651.3515039746
622069006,1339236.7607566984
2517101200,312019.1304818027
8159620160,243016.80562077358
5561300640,429342.085300548
3317010130,223402.73226827494
4364200250,399269.25149770756
8732300060,738441.6406978979
5603700025,791309.9210653107
3585900190,1000456.6795631748
3996900575,262134.02750864596
8731801260,232519.99054177105
3810000860,321527.2966402199
5700003585,2091630.4883184547
6332000050,462445.09271204664
9286100250,433488.1192177493
9471201110,944776.5373446363
9290800050,583057.5534820793
7300200400,641223.4687460193
526069024,1000955.5327574436
1454600156,942878.9480766106
3904980360,516654.09513183153
2626119062,284412.72214322956
8651730290,426689.05079057394
7611200195,724767.7254363402
1919800260,578508.0579090777
6632900354,290134.08381880535
3972900195,318970.43120113015
5151600170,282451.204154781
7016000440,465994.5804312688
871000435,739319.7513964565
9578060540,503314.687625586
2332700060,858203.816293359
766000240,263413.0653494763
4363700200,316905.2574692664
7100000250,342466.17619521107
2781250560,209867.97546566118
2781250100,351898.7980171926
5419800220,257055.70616879623
7147600245,250865.32596698904
2926069083,895446.5874937397
6189200125,772719.622099443
9542830160,293707.6334173208
5152200020,274378.10409144324
9412900045,462890.3616062718
6600410480,185598.92898187926
6979970080,576604.9954884693
5636010280,285009.6319454442
1732801300,819375.172334258
5561401530,495703.7054531466
9578500510,366122.32005535834
7304300906,315947.38030783733
1223089077,616653.6673659747
721049207,270022.7569858486
8691330310,848044.4875729786
1523069204,470716.19155901216
3188100105,650207.6543218826
6608500290,406867.3937265469
2891400410,351941.1272136091
7663700551,323733.64766871755
5413200140,256699.54359754876
425069139,621026.0893291441
6713700155,361942.32951627776
2767603505,478893.7244907196
7789000080,259090.00734975343
9211500620,218572.16573870488
3750604417,199256.4158429675
7922800320,538430.3672550311
1471620240,359788.97316781257
2222059052,364401.1684420299
9551200270,1094287.08234054
2767603160,567640.921002971
9406710060,395364.26834979915
8929000250,360621.5890042821
5538300120,419601.1050467329
2223069120,441012.70507272676
1652500060,1583388.2132973364
8564500240,422201.36866105284
3629700120,624772.2107495328
3943600070,409707.2421180888
4171200025,292354.12875624193
2425049063,4157985.9281155453
9828701650,367143.06671316875
3581000340,351224.6594388338
8100900015,383354.8202962705
2125059161,1169977.143691417
304000380,202273.62109148488
8146200070,1606456.2888481643
686530170,562268.1547217602
2917200645,434230.3717267711
9547200530,792362.0074398168
2122059199,394889.9415316766
1150000740,647670.043980117
5706200060,331790.49714636564
9265410010,225372.28271703242
4083800555,491547.666123288
6152900332,355729.1321400243
2520900301,220512.53641914605
9828200790,504276.641016292
1657530180,297471.72549328825
7471900045,264373.9692804419
9828200460,415860.71176177566
1775900140,451520.61661269126
6139800430,439721.2368587327
7214400005,507441.5530226982
5332200026,533221.0326372086
9510970300,823298.9864239629
2540830020,422925.16689678316
3392100140,191980.42288943278
1326069191,353461.61172697524
2125059112,1132731.3792438572
859000022,320850.1300177544
8854100350,669236.8169212377
121059007,233851.74411590685
7977201707,503623.33111739723
3859900060,2735030.4132629153
8815400735,765933.5150520254
705700530,340583.06581383443
6600780130,365129.11383102153
6378500105,404750.2168578253
8143000310,471293.068833881
2877102330,686666.1393334664
3526039074,630376.401368928
2115510300,248207.3267071438
3024059014,1842048.0131536813
2141330360,595986.1720923183
546000400,486861.5865844457
2071500011,401825.2655023178
7972000240,212199.73504686926
7016200460,440940.92942603637
6204200180,434954.07847459975
1552100135,1167350.0724922973
88000173,433262.42509308335
2581900235,760686.7710296798
9211500560,222836.29464600797
621069218,424162.3404858349
1321970240,290759.49475262454
798000630,310270.1926337223
421000285,261211.24256003703
2824600180,841359.4087541593
3832051140,314944.473730527
1237500105,717580.1833678264
8802400906,265607.9760278085
3166900270,408249.395708441
3682000060,381537.5602595797
5469700020,293863.58107037784
1245001820,664912.6338417965
